id	RsmmID	Titel	Serie	Länge	Sendezeit	Titel_Sprache	Beschreibung_Sprache	Block	MO	DI	MI	DO	FR	SA	SO	Bild
30	35944	SchuleLeben 16	DWS	00:28:30	03.08.2026 06:00:00	Aprender verdaderamente eleva nuestra existencia a una ganancia de vida	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	DWSLebensgewinn.jpg
34	36092	MitChristusBeten	MED	00:19:00	03.08.2026 06:35:30	Oración meditativa: Rezar con Cristo	Oración meditativa: Rezar con Cristo		False	False	False	False	False	False	False	CH60MitChristusBeten.jpg
37	02362	IhreGedanken 16 1Mo x	GH	00:15:00	03.08.2026 07:02:00	Sus pensamientos son su día: Dios desea lo mejor para ti	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
39	24419	Medikurs2 10	MED	00:33:00	03.08.2026 07:18:00	Meditaciones cristiano-originarias. (Curso 2°, med. 10)	Meditaciones cristiano-originarias. (Curso 2°, med. 10): «Lo que aún me inquieta, lo deposito ante el portal que conduce al o más sagrado en mí»		False	False	False	False	False	False	False	Organansprache.jpg
41	43488	FGE VS Les 23 TrostNotLeid	FGE	00:07:00	03.08.2026 07:52:30	Somos las colectividades libres - Une y sé (23) 	Consuelo en la necesidad y el sufrimiento		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
43	06544	Morgenmed. 3	MED	00:18:00	03.08.2026 08:00:30	Meditación matinal (17)	Meditación matinal (17)		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
46	32558	Klassik Seele 53c_16	KONZ1	00:16:00	03.08.2026 08:24:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Música clásica para el alma: Francisco Tárrega, Gran Vals A-Dur		False	False	False	False	False	False	False	KlassikSeele.jpg
47	02362	IhreGedanken 16 1Mo x	GH	00:15:00	03.08.2026 08:40:00	Sus pensamientos son su día: Dios desea lo mejor para ti	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
50	32535	ImGespräch 6 Berthold	GR	00:50:00	03.08.2026 09:00:00	Conversando con... Catedrático Peter Berthold, ornitólogo.	Conversando con... Catedrático Peter Berthold, ornitólogo.		False	False	False	False	False	False	False	GesprBerthold.jpg
53	40512	Pflanzensude	DOK	00:20:30	03.08.2026 09:53:30	Una nueva agricultura para el nuevo tiempo	Hoy con el tema: Brebaje vegetal - líquido reforzante para el campo		False	False	False	False	False	False	False	PflanzenSude (2).jpg
56	07885	Gottes Wort	OFF	00:05:30	03.08.2026 10:16:00	Lectura de la manifestación divina: La palabra de Dios a la humanidad sobre el estado de la Tierra	Lectura de la manifestación divina: La palabra de Dios a la humanidad sobre el estado de la Tierra		False	False	False	False	False	False	False	DasEwigeWort.jpg
58	33478	GebetMutterErde	MED	00:27:00	03.08.2026 10:23:30	Oración por la Madre Tierra	Oración por la Madre Tierra		False	False	False	False	False	False	False	Erdkugel.jpg
60	30994	InnereAndacht 21	MED	01:00:00	03.08.2026 10:54:30	El verdadero Yo divino es el amor altruista, es la Ley eterna.	Recogimiento Interno. Parte 21: El verdadero Yo divino es el amor altruista, es la Ley eterna.		False	False	False	False	False	False	False	InnereAndacht21.jpg
67	23413	DasIstMeinWort 03	LES	00:21:00	03.08.2026 12:00:30	Esta es Mi Palabra, Alfa y Omega. Capítulo 43: El rico y el Reino de los Cielos	Esta es Mi Palabra, Alfa y Omega. Capítulo 43: El rico y el Reino de los Cielos		False	False	False	False	False	False	False	DIMW_ES-00.jpg
69	10795	Sternstunden 01	MED	00:26:30	03.08.2026 12:24:30	Meditación: Horas estelares con Gabriele (1): El amor es la fuente de la salud	Meditación: Horas estelares con Gabriele (1): El amor es la fuente de la salud		False	False	False	False	False	False	False	Sternstunden-08.jpg
72	24667	OzeanGottes 2	LES	00:45:00	03.08.2026 12:57:00	La Biblioteca cósmica omniabarcante: El océano universal de Dios. Parte 2	La Biblioteca cósmica omniabarcante: El océano universal de Dios. Parte 2		False	False	False	False	False	False	False	OzeanGottes.jpg
77	35452	SchuleLeben 08	DWS	00:29:30	03.08.2026 13:46:30	Salud y felicidad están en tus manos	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	DWS-ES_00.jpg
80	41299	EwigeWortErde 01	SON	00:22:00	03.08.2026 14:20:30	La Palabra Eterna va por todo el Mundo	La Palabra Eterna va por todo el Mundo. Comentarios y experiencias de oyentes y espectadores en todo el mundo 01		False	False	False	False	False	False	False	ES_EwigerWort.jpg
81	34445	Klassik Seele 60c_12	KONZ1	00:12:00	03.08.2026 14:42:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Concierto para 2 trompetas en re mayor de F. Manfredini y Laudate Dominum de W.A. Mozart (abril de 2017)		False	False	False	False	False	False	False	KlassikSeele.jpg
87	32941	Sternstunden 12	MED	00:27:00	03.08.2026 15:00:00	Horas Estelares con Gabriele. Oración por la madre Tierra, por todas las formas de vida, por la unidad	Horas Estelares con Gabriele. Oración por la madre Tierra, por todas las formas de vida, por la unidad		False	False	False	False	False	False	False	SternstundenMargaritte.jpg
91	02364	IhreGedanken 16 4Do x	GH	00:12:00	03.08.2026 15:39:30	Sus pensamientos son su día: Cada día es una nueva oportunidad	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
95	33558	WoherAngst	MED	00:23:00	03.08.2026 15:58:30	¿De dónde viene nuestro miedo?	¿De dónde viene nuestro miedo?		False	False	False	False	False	False	False	WoherAngst.jpg
97	42219	FGE VS Les 12 SieSindNiAllein2	FGE	00:06:00	03.08.2026 16:26:30	Somos las colectividades libres - Une y sé (12) 	Usted no está solo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
100	24419	Medikurs2 10	MED	00:33:00	03.08.2026 16:35:00	Meditaciones cristiano-originarias. (Curso 2°, med. 10)	Meditaciones cristiano-originarias. (Curso 2°, med. 10): «Lo que aún me inquieta, lo deposito ante el portal que conduce al o más sagrado en mí»		False	False	False	False	False	False	False	Organansprache.jpg
103	36572	Klassik Seele 59e_15	KONZ1	00:15:00	03.08.2026 17:11:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Valse de String Serenade op.48 de P.I. Tchaikovsky, Apres un reve de G. Faure, Allegretto de Wind Quintet op.56/2 de F. Danzi (febrero de 2017)		False	False	False	False	False	False	False	Orchestra.jpg
104	02364	IhreGedanken 16 4Do x	GH	00:12:00	03.08.2026 17:26:30	Sus pensamientos son su día: Cada día es una nueva oportunidad	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
106	08039	VerweileInDir	MED	00:17:00	03.08.2026 17:41:00	Meditación: Permanece en ti. Aprovecha el día	Meditación: Permanece en ti. Aprovecha el día		False	False	False	False	False	False	False	ErlebeDieEinheit.jpg
108	40746	Männerwelt Teil 1	SON	01:14:00	03.08.2026 18:00:00	El mundo masculino - ayer y hoy. Las tres cualidades del Dios Padre-Madre y la capitulación del satanista. 1ª parte	El mundo masculino - ayer y hoy. Las tres cualidades del Dios Padre-Madre y la capitulación del satanista. 1ª parte		False	False	False	False	False	False	False	MaenerWelt.jpg
114	02314	Das Gebet	MED	00:33:00	03.08.2026 19:24:30	Meditación: La oración. ¿Qué rezamos? ¿Cómo rezamos? ¿Dónde rezamos?	Meditación: La oración. ¿Qué rezamos? ¿Cómo rezamos? ¿Dónde rezamos?		False	False	False	False	False	False	False	DasGebet.jpg
119	47446	Gemeinschaften 14	FGE	00:22:00	03.08.2026 20:03:00	Las colectividades libres bajo el signo del Lirio 14: Quiero rezar al amor eterno	Las colectividades libres bajo el signo del Lirio 14: Quiero rezar al amor eterno		False	False	False	False	False	False	False	ES_FGE14.jpg
127	41384	LiebtUntereinander	MED	00:28:00	03.08.2026 20:39:00	Meditación de sanación: Amáos unos a otros y a todas las criaturas de Dios	Meditación de sanación: Amáos unos a otros y a todas las criaturas de Dios		False	False	False	False	False	False	False	ES_CH48LiebtUntereinander.jpg
132	46885	FGE JugendOstern	FGE	00:28:00	03.08.2026 21:11:30	¡Colectividades libres internacionales de jóvenes de todo el mundo!	¡Colectividades libres internacionales de jóvenes de todo el mundo!		False	False	False	False	False	False	False	JugenOstern.jpg
135	47972	GemeindeFels Juli2026	SON	01:20:00	03.08.2026 21:45:00	Reunión en el espíritu cristiano originario en la fuente de la Roca de Cristo, en julio de 2026, del año 3 de la Era mesiánica, sofiánica	Reunión en el espíritu cristiano originario en la fuente de la Roca de Cristo, en julio de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	GemeindeFelsJul2.jpg
138	35215	Auferstehungslicht	MED	00:38:00	03.08.2026 23:09:30	Oracíon meditativa. Cristo, la luz de la Resurreccíon, brilla en nuestra alma.	Oracíon meditativa. Cristo, la luz de la Resurreccíon, brilla en nuestra alma.		False	False	False	False	False	False	False	Auferstehungslicht.jpg
140	32557	Klassik Seele 53b_11	KONZ1	00:10:30	03.08.2026 23:49:30	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Música clásica para el alma: Isaac Albéniz, Suite Espagnole op.47 I.Granada		False	False	False	False	False	False	False	KlassikSeele.jpg
141	41750	FGE VS Les 04 SieSindNiAllein	FGE	00:05:00	04.08.2026 00:00:00	Somos las colectividades libres - Une y sé (4) 	Usted no está sólo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
142	39755	AllesKommunikation2 WEB	LES	01:06:00	04.08.2026 00:05:00	Todo es comunicación	La era mesiánica sofiánica. Todo es comunicación. Enseñanzas espirituales divinas de Gabriele, la profeta y enviada de Dios, dadas en marzo de 2019		False	False	False	False	False	False	False	ES_AllesKommunikation.jpg
144	40806	Zelt Bergpredigt 01 WEB	LES-ZELT	00:27:30	04.08.2026 01:13:00	Lectura desde el Arca de la Alianza del Espíritu libre, la Tienda de Dios: «Los Diez Mandamientos de Dios y el Sermón de la Montaña de Jesús de Nazaret. Parte 1. Explicado rectificado y profundizado por Cristo mismo, manifestado a través de la profeta y enviada de Dios, Gabriele»	Lectura desde el Arca de la Alianza del Espíritu libre, la Tienda de Dios: «Los Diez Mandamientos de Dios y el Sermón de la Montaña de Jesús de Nazaret. Parte 1. Explicado rectificado y profundizado por Cristo mismo, manifestado a través de la profeta y enviada de Dios, Gabriele»		False	False	False	False	False	False	False	JesusBergpredigt.jpg
146	40959	Tatglaube	MED	00:37:30	04.08.2026 01:43:30	Meditación de sanación: La fe activa	Meditación de sanación: La fe activa		False	False	False	False	False	False	False	Tatglaube3.jpg
152	21470	Volksküche 86	KOCH	00:10:00	04.08.2026 02:29:00	Cocina popular vegetariana-vegana: Polenta con ratatoui de berenjena y crema de mango	Cocina popular vegetariana-vegana: Polenta con ratatoui de berenjena y crema de mango		False	False	False	False	False	False	False	Volkskueche_4.jpg
154	25732	InnererWeg 00	GR-IW	00:39:30	04.08.2026 02:41:00	La llamada de Gabriele, la profeta y enviada de Dios en la era mesiánica, sofiánica del lirio, del amor a Dios y al prójimo - 1	La llamada de Gabriele, la profeta y enviada de Dios en la era mesiánica, sofiánica del lirio, del amor a Dios y al prójimo - 1		False	False	False	False	False	False	False	IW_ES.jpg
156	28439	InnereAndacht 02	MED	00:57:30	04.08.2026 03:23:00	Recogimiento Interno. Parte 2: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele	Recogimiento Interno. Parte 2: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
159	42966	UrchristenWeltwBeten kurz10 OAdr (Web)	SON	00:13:00	04.08.2026 04:23:30	Los cristianos originarios se unen en todo el mundo para rezar juntos por la paz	Los cristianos originarios se unen en todo el mundo para rezar juntos por la paz		False	False	False	False	False	False	False	ES_AppellGebet.jpg
164	41750	FGE VS Les 04 SieSindNiAllein	FGE	00:05:00	04.08.2026 04:41:00	Somos las colectividades libres - Une y sé (4) 	Usted no está sólo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
165	39755	AllesKommunikation2 WEB	LES	01:06:00	04.08.2026 04:46:00	Todo es comunicación	La era mesiánica sofiánica. Todo es comunicación. Enseñanzas espirituales divinas de Gabriele, la profeta y enviada de Dios, dadas en marzo de 2019		False	False	False	False	False	False	False	ES_AllesKommunikation.jpg
171	24094	DasIstMeinWort 21	LES	00:22:00	04.08.2026 05:59:00	Esta es Mi Palabra, Alfa y Omega. Capítulo 49 "El verdadero templo de Dios"	Esta es Mi Palabra, Alfa y Omega. Capítulo 49 "El verdadero templo de Dios"		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
175	44613	Urlicht 04	MED	00:58:30	04.08.2026 06:28:30	La Luz primaria para todas las personas. Desarrolla las fuerzas de autosanación. 4º capítulo: Despierta en ti las fuerzas de autosanación. Experimenta cuán cerca está Dios de ti	La Luz primaria para todas las personas. Desarrolla las fuerzas de autosanación. 4º capítulo: Despierta en ti las fuerzas de autosanación. Experimenta cuán cerca está Dios de ti		False	False	False	False	False	False	False	ES_URLICHT_04.jpg
178	02464	IhreGedanken 16 2 Di x	GH	00:15:00	04.08.2026 07:35:30	Sus pensamientos son su día: Dios está en todo	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
180	42339	FGE VS Les 18 GroKosLehren	FGE	00:08:00	04.08.2026 07:51:30	Somos las colectividades libres - Une y sé (18) 	Las grandes enseñanzas cósmicas de Jesus de Nazaret		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
183	24419	Medikurs2 10	MED	00:33:00	04.08.2026 08:01:00	Meditaciones cristiano-originarias. (Curso 2°, med. 10)	Meditaciones cristiano-originarias. (Curso 2°, med. 10): «Lo que aún me inquieta, lo deposito ante el portal que conduce al o más sagrado en mí»		False	False	False	False	False	False	False	Organansprache.jpg
185	02464	IhreGedanken 16 2 Di x	GH	00:15:00	04.08.2026 08:35:30	Sus pensamientos son su día: Dios está en todo	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
186	42221	FGE VS Les 14 Reinkarnation	FGE	00:07:00	04.08.2026 08:50:30	Somos las colectividades libres - Une y sé (14) 	Reencarnación –un don de gracia de la vida		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
189	42701	GeschenkHeiligtum	SON	00:59:00	04.08.2026 08:59:00	El regalo recibido desde el Santuario de Dios	El regalo recibido desde el Santuario de Dios		False	False	False	False	False	False	False	ES_Geschenk.jpg
196	40807	Zelt Bergpredigt 02 WEB	LES-ZELT	00:23:00	04.08.2026 10:12:00	Lectura desde el Arca de la Alianza del Espíritu libre, la Tienda de Dios: «Los Diez Mandamientos de Dios y el Sermón de la Montaña de Jesús de Nazaret. Parte 2. Explicado rectificado y profundizado por Cristo mismo, manifestado a través de la profeta y enviada de Dios, Gabriele»	Lectura desde el Arca de la Alianza del Espíritu libre, la Tienda de Dios: «Los Diez Mandamientos de Dios y el Sermón de la Montaña de Jesús de Nazaret. Parte 2. Explicado rectificado y profundizado por Cristo mismo, manifestado a través de la profeta y enviada de Dios, Gabriele»		False	False	False	False	False	False	False	JesusBergpredigt.jpg
199	28408	InnereAndacht 01	MED	00:48:30	04.08.2026 10:40:30	Recogimiento Interno. Parte 1: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele	Recogimiento Interno. Parte 1: Grabación original  de la serie: Las grandes enseñanzas cósmicas. Dada a través de Gabriele		False	False	False	False	False	False	False	InnereAndacht_ES_Neu.jpg
202	25880	InnererWeg 01	GR-IW	00:29:00	04.08.2026 11:34:30	Introducción	El Camino interno hacia la Consciencia cósmica. Peldaño del Orden. Programa 1		False	False	False	False	False	False	False	IW_ES.jpg
208	39755	AllesKommunikation2 WEB	LES	01:06:00	04.08.2026 12:13:00	Todo es comunicación	La era mesiánica sofiánica. Todo es comunicación. Enseñanzas espirituales divinas de Gabriele, la profeta y enviada de Dios, dadas en marzo de 2019		False	False	False	False	False	False	False	ES_AllesKommunikation.jpg
214	47457	GemeindeSlo Mai2026	SON	01:22:00	04.08.2026 13:26:00	Mis ovejas conocen Mi voz	Reunión de todas las personas que buscan a Dios en el Lugar de encuentro y acogida en Eslovenia, en unión con la Comunidad base del Señor para la construcción del Reino de Paz del Cristo de Dios en mayo de 2026, del año 3 de la Era mesiánica, sofiánica  		False	False	False	False	False	False	False	ES_GemeindeEslovenien.jpg
221	37546	SchuleLeben 21	DWS	00:22:30	04.08.2026 14:58:30	En la Ley de Dios vivimos libres. ¡Date prisa o déjate tiempo para la eternidad!	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	BahnhofsUhr.jpg
226	03611	ChristusErfahren	MED	00:26:00	04.08.2026 15:28:30	Meditación: Experimentar a Cristo en nosotros	Meditación: Experimentar a Cristo en nosotros		False	False	False	False	False	False	False	zz BotschaftAusDemAll-02.jpg
229	29152	Klassik Seele 50e_14	KONZ1	00:13:30	04.08.2026 16:02:00	Música clásica para el alma. Los conciertos de la Santec Music Orchestra	Música clásica para el alma: Concierto para violín y trompeta de G. Ph. Telemann (junio 2016)		False	False	False	False	False	False	False	KlassikSeele.jpg
230	02365	IhreGedanken 16 5Fr	GH	00:13:00	04.08.2026 16:15:30	Sus pensamientos son su día: Confía en Cristo	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
232	42220	FGE VS Les 13 LebeAugenblick	FGE	00:07:00	04.08.2026 16:30:00	Somos las colectividades libres - Une y sé (13) 	Vive el instante -y te verás y te reconocerás a ti mismo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
234	24419	Medikurs2 10	MED	00:33:00	04.08.2026 16:38:00	Meditaciones cristiano-originarias. (Curso 2°, med. 10)	Meditaciones cristiano-originarias. (Curso 2°, med. 10): «Lo que aún me inquieta, lo deposito ante el portal que conduce al o más sagrado en mí»		False	False	False	False	False	False	False	Organansprache.jpg
237	02365	IhreGedanken 16 5Fr	GH	00:13:00	04.08.2026 17:15:00	Sus pensamientos son su día: Confía en Cristo	Meditación con imágenes con impulsos para el día		False	False	False	False	False	False	False	ES_Woche.jpg
240	36394	SpürtHineinLeben	MED	00:18:00	04.08.2026 17:34:00	Oración meditativa: Sentid dentro de la vida	Oración meditativa de Gabriele: Sentid dentro de la vida		False	False	False	False	False	False	False	MedSpuertHinein.jpg
245	36082	SchuleLeben 17	DWS	00:14:30	04.08.2026 17:58:30	¿Cómo puedo ser fiel a mis propósitos?	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	Sonneuntergang.jpg
254	02315	Es blüht Fr	MED	00:24:00	04.08.2026 18:24:30	Meditación: Florece	Meditación: Florece		False	False	False	False	False	False	False	EsBlueht.jpg
261	23551	DasIstMeinWort 06	LES	00:16:30	04.08.2026 18:54:30	Esta es Mi Palabra, Alfa y Omega. Capítulo 57: Acerca de los niños pequeños. La parábola de los peces	Esta es Mi Palabra, Alfa y Omega. Capítulo 57: Acerca de los niños pequeños. La parábola de los peces		False	False	False	False	False	False	False	DIMW_ES-00B.jpg
264	35391	BotschaftAusDemAll 05	LES	00:24:30	04.08.2026 19:14:30	"¡Aprovechad el valioso tiempo!"	El Reino eterno: "¡Aprovechad el valioso tiempo!"		False	False	False	False	False	False	False	ES_BotschaftAusDemAll05.jpg
271	29226	InnereAndacht 12	MED	00:59:00	04.08.2026 19:52:00	Reposa en ti -tú eres. 	Recogimiento Interno. Parte 12: Reposa en ti -tú eres. Grabación original de la serie de enseñanza "Las grandes enseñanzas cósmicas de Jesús de Nazaret a sus apósteles y discípulos que podían captarlas"		False	False	False	False	False	False	False	InnereAndacht12.jpg
274	38700	SterbenLeben 01	LES	00:18:00	04.08.2026 21:00:30	¡Basta ya! Cada cual muere por sí mismo - ¿cómo?	Vivir y morir para seguir viviendo. 1ª parte		False	False	False	False	False	False	False	VivirYmorir1.jpg
277	08248	Zuversicht 3	MED	00:19:30	04.08.2026 21:26:30	Meditación: Confianza (3) - «Recoge una y otra vez tus pensamientos positivos y oriéntalos hacia las fuerzas del Cristo de Dios en ti»	Meditación: Confianza (3) - «Recoge una y otra vez tus pensamientos positivos y oriéntalos hacia las fuerzas del Cristo de Dios en ti»		False	False	False	False	False	False	False	Schmetterling1.jpg
279	09417	InnererArzt 3	MED	00:44:30	04.08.2026 21:47:30	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (4)	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (4)		False	False	False	False	False	False	False	P4150048.jpg
281	45490	UrchristlicherStrom 03	SON	01:06:30	04.08.2026 22:35:00	La palabra profética en la corriente cristiano-originaria - hoy y en todos los tiempos - y el intento de exterminar las comunidades originarias, a los seguidores de Jesús de Nazaret. 3ª parte	La palabra profética en la corriente cristiano-originaria - hoy y en todos los tiempos - y el intento de exterminar las comunidades originarias, a los seguidores de Jesús de Nazaret. 3ª parte		False	False	False	False	False	False	False	ES_UrchristlicherStrom01.jpg
291	41403	FGE BerichtWeltweit	FGE	00:46:00	04.08.2026 23:59:00	El cristianismo originario en todo el mundo. Colectividades libres internacionales bajo el signo del Lirio. La enseñanza de los cristianos originarios en la era mesiánica, sofiánica. Dios en nosotros y nosotros en Dios	El cristianismo originario en todo el mundo. Colectividades libres internacionales bajo el signo del Lirio. La enseñanza de los cristianos originarios en la era mesiánica, sofiánica. Dios en nosotros y nosotros en Dios		False	False	False	False	False	False	False	ES_BerichtWeltweit.jpg
293	09900	InnererArzt 6	MED	00:56:00	05.08.2026 00:47:30	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (6)	El Médico y Sanador interno. Sanar en cuerpo y alma por la fuerza del Cristo de Dios. (6)		False	False	False	False	False	False	False	Tirinusberg 117.jpg
295	02317	Vater Unser	MED	00:30:30	05.08.2026 01:46:30	Meditación con imágenes sobre el Padre Nuestro	Meditación con imágenes sobre el Padre Nuestro		False	False	False	False	False	False	False	Vaterworte.jpg
300	43838	Gemeinschaften 13	FGE	00:15:30	05.08.2026 02:22:30	Las colectividades libres bajo el signo del Lirio 13: Allí donde dos o tres estéis	Las colectividades libres bajo el signo del Lirio 13: Allí donde dos o tres estéis		False	False	False	False	False	False	False	FGE_Menschen.jpg
305	41750	FGE VS Les 04 SieSindNiAllein	FGE	00:05:00	05.08.2026 02:42:30	Somos las colectividades libres - Une y sé (4) 	Usted no está sólo		False	False	False	False	False	False	False	ES_FGE_VerbindeUndSei.jpg
308	10687	Lernmeditation	MED	00:28:30	05.08.2026 02:52:30	Meditación: Una meditación para aprender	Meditación: Una meditación para aprender		False	False	False	False	False	False	False	Lernmeditation.jpg
313	28821	SpaziergangRaab	REP	00:53:30	05.08.2026 03:25:30	Descubrir el bosque "Sinfonía de la naturaleza". Un paseo por el bosque con Bernd Raab	Descubrir el bosque "Sinfonía de la naturaleza". Un paseo por el bosque con Bernd Raab		False	False	False	False	False	False	False	Natursynphonie.jpg
316	47972	GemeindeFels Juli2026	SON	01:20:00	05.08.2026 04:24:30	Reunión en el espíritu cristiano originario en la fuente de la Roca de Cristo, en julio de 2026, del año 3 de la Era mesiánica, sofiánica	Reunión en el espíritu cristiano originario en la fuente de la Roca de Cristo, en julio de 2026, del año 3 de la Era mesiánica, sofiánica		False	False	False	False	False	False	False	GemeindeFelsJul2.jpg
319	26954	RufGabriele 5 KommetZuMir	SON	00:08:00	05.08.2026 05:49:00	La llamada del Cristo de Dios a través de Sophia: Venid a Mí 	La llamada del Cristo de Dios a través de Sophia: Venid a Mí 		False	False	False	False	False	False	False	Lilie.jpg
323	35317	SchuleLeben 03	DWS	00:17:00	05.08.2026 06:04:30	Cuando la película de la vida va retrocediendo	La verdadera escuela es la vida. Horas de enseñanza dadas desde la Sabiduría divina.		False	False	False	False	False	False	False	DWS-ES_00.jpg
